Number	Opening_hours	Distance
1	Mo-Th 12:00-22:00;Fr,Sa,Su,PH 12:00-22:30	0
1	Mo-Fr 08:00-20:00; Sa-Su 09:00-20:00	0
1	Mo-Sa 10:30-21:00; Su,PH 13:00-20:00	0
1	Mo-Th 11:00-23:00, Fr-Sa 11:00-01:00, Su 12:00-22:00	0
1	Mo-Fr 07:30-22:00; Sa 08:00-22:00	0
1	Mo-Sa 07:00-23:00; Su 10:00-23:00	0
1	Mo 00:00-02:00; Tu 12:00-15:00,18:00-24:00; We-Su 00:00-02:00,12:00-15:00,18:00-24:00	0
1	Mo-Fr 08:00-16:30	0
1	Mo-Th 16:00-22:00; Fr 15:00-22:00; Sa-Su 12:00-22:00	0
1	11-00	3
1	Mo,We 13:00-22:00; Tu 00:00-00:00; Th-Su 12:00-22:00	0
1	Mo-Th 10:00-01:00; Fr-Sa 10:00-05:00	0
1	Mo-Su 11:00-00:00;	0
1	Mo-Su 11:00-15:00,18:00-23:00	0
1	Tu-Th 17:30-22:00; Fr-Sa 17:30-23:00; Su 17:30-22:00	0
1	10:00 -08:00 	4
1	Mo-Su 11:00-22:00; Th-Sa 11:00-24:00	0
1	Mo-Fr 11:00-17:00; Sa, Su, PH 00:00-00:00	0
1	Mo-Fr 07:00-22:00; Sa 13:00-22:00	0
1	Mo,Tu,Th 11:00-24:00; We,Fr,Sa 11:00-06:00; Su 12:00-23:00	0
1	Su-Th 12:00-14:00; Tu-Su 17:00-23:00; Mo 00:00-00:00	0
1	We-Th 18:00-23:00; Fr-Sa 18:00-24:00; Mo-Tu 00:00-00:00	0
1	Su-Th 11-1;Fr-Sa 11-2	2
1	Mo-Fr 08:00-22:00; Sa,Su,PH 09:00-22:00	0
1	Mo-Fr 09:00-19:00; Sa 11:00-17:00; PH 00:00-00:00	0
1	Mo-Sa 16:00-23:00; Su 13:00-23:00	0
1	Mo-Sa 07:00-24:00; Sa,Su 00:00-02:00; Su 08:00-24:00	0
1	Mo-Sa 11:30-14:30,17:00-22:00; Fr 15:00-22:00; Su 00:00-00:00	0
1	Mo-Fr 07:00-24:00; Sa 00:00-01:00,07:00-24:00; Su 00:00-01:00,08:00-24:00	0
1	Mo-Fr 10:00-22:30; Sa, Su 10:30-22:30	0
1	Mo-Fr 09:00-18:00; Nov-Feb: 	0
1	Mo-Fr 09:00-18:30; Sa 09:00-18:00	0
1	Mo-Th 10:00-23:00; Fr,Sa 10:00-24:00; Su 09:00-23:00	0
1	06:30-22:30	1
1	Mo-Sa 10:00-14:00,17:00-22:00, PH,Su 16:00-22:00	0
1	Mo-Sa 10:00-14:00,16:00-22:00; Su 16:00-22:00	0
1	Mo-Fr 11:00-13:30,17:00-22:00;Sa 17:00-22:00;Su 12:00-22:00	0
1	Mo-Fr 11:00-20:00,Sa,Su 12:00-20:00	0
1	Mo-Fr 12:00-15:00,17:00-22:00; Sa,Su 15:00-22:00; PH 15:00-22:00	0
1	Mo-Sa 11:30-23:00; Su 11:30-22:00	0
1	Mo-Fr 09:00-21:00; Sa,Su 11:00-21:00	0
1	Mo 11:00-14:00,18:00-21:00; Tu-Sa 18:00-22:00	0
1	seg a Sab:9:00 as 18:00	4
1	Mo-Fr 10:00-23:00; Sa,Su 12:00-22:00	0
1	Mo-Th 14:00-24:00; Fr 12:00-24:00; Sa 00:00-02:30,12:00-24:00; Su 00:00-02:30,14:00-24:00	0
1	Mo-Fr 11:00-21:00;Sa 12:00-21:00;Su 12:00-18:00	0
1	Mo-Sa 10:00-19:00;Su 11:00-17:00	0
1	Su-Sa 10a-9p	2
1	Mo-Fr 11:30-22:00; Sa,Su 13:00-22:00	0
1	Mo-Fr 10:00-22:00; Sa-Su 10:00-23:00	0
1	opening_hours=Mo-Su 12:00-02:00;	0
1	Mo-Sa 07:00-23:00, Su 10:00-23:00	0
1	Mo-Fr 08:00-20:00; Sa 10:00-18:00	0
1	Su-Th 8:00-2:00;Fr-Sa 0:00-24:00	2
1	Mo-Sa 15:30-22:30	0
1	Mo-Sa 08:00-17:00; Su 10:00-17:00	0
1	Mo-Th 09:00-19:00, Fr-Su 09:00-20:00	0
1	Tu-Su 12:30-16:30, 20:00-24:00; Mo 00:00-00:00	0
1	Mo-Fr 14:30-21:00, Sa-Su 13:00-21:00	0
1	Mo-Th 10:30-23:00;Fr 10:30-01:30;Sa 10:30-01:30;Su 10:30-23:00	0
1	Su 09:00-22:00; Mo-Fr 07:00-22:00; Sa 08:00-22:00	0
1	Mo-Th 7:00-16:00; Fr 7:00-15:30; Sa-Su 00:00-00:00	0
1	Mo-Su 11:00-21:00; Fr-Sa 11:00-21:30	0
1	Mo-Fr 07:30-22:30;Sa-Su 09:00-17:00	0
1	Mo-Fr,Su 06:30-00:30; Sa 06:30-01:30	0
1	Mo-Th 16:00-21:00; Fr-Su 16:00-21:30	0
1	Mo-Sa 11:30-21:30; Su 14:00-21:00	0
1	Mo-Fr 10:30-14:30, 17:00-22:00; Sa 16:00-22:00	0
1	Tu-Su 17:00-22:00; Th-Sa 17:00-23:00	0
1	Mo-Fr 10:30-22:30; Sa-Su 11:00-22:30	0
1	Mo-Su 06:30-23:00; Fr 06:30-18:00; Sa 00:00-00:00	0
1	Mo-Su 09:00-10:00,11:30-16:00	0
1	Mo-Fr 07:00-24:00;Sa-Su 10:00-24:00	0
1	Mo-Fr 07:00-24:00; Sa,Su 00:00-01:00,07:00-24:00	0
1	Mo-Sa 11:00-22:30, Su 00:00-00:00	0
1	Mo-Th 08:00-01:00; Fr 08:00-00:00; Sa 00:00-24:00; Su 06:00-01:00	0
1	We Th Fr SaTurday 4 to 11	4
1	Mo-We 05:30-24:00; Th, Fr 05:30-01:00; Sa 06:00-01:00; Su 07:00-01:00	0
1	Mo-Fr 10:00-24:00; Sa 12:00-22:00	0
1	Su-We 11-12; Ths-Sa 11-2	2
1	Mo-Th 08:00-24:00; Fr,Sa 08:00-01:00;Su 09:00-24:00	0
1	Th-Sa 22:00-2:30	2
1	05:30-00:30	1
1	Mo-Fr 10:00-19:00-23:59	0
1	10:00-12:00	1
1	Mo 11:30-24:00;Tu-Th 11:30-02:00;Fr-Sa 11:30-04:00;Su 11:30-02:00	0
1	Mo-Sa 11:00-22:00; Su, Ph 12:00-22:00	0
1	Mo-Fr 10:30-22:00; Sa 11:00-22:00; Su 11:00-21:00	0
1	Mo-Fr 09:00-19:00; Sa 10:00-17:00	0
1	Mo-Th 12:00-16:00, 17:30-21:00, Fr-Sa 12:00-16:00, 18:30-22:00, Su 00:00-00:00	0
1	Su-Sa 10:00-03:00	0
1	Mo-Th 11:00-20:00; Fr 11:00-24:00; Sa-Su 11:00-15:00; PH 11:00-15:00	0
1	Mo-Th,Sa 11:00-22:00; Fr 16:00-22:00; Su 12:00-22:00	0
1	09:00-05:00	1
1	Mo-Th 12:00-21:30; Fr-Sa 12:00-22:00; Su,PH 15:00-21:30	0
1	Mo-Fr 11:30-22:00; Sa 11:30-16:00	0
1	Su 17:00-22:30; Tu-Th 17:00-22:30; Fr-Sa 17:00-23:00	0
1	Mo-Fr 11:30-14:00,18:00-21:00;Sa-Su 18:00-21:30;PH 18:00-21:30	0
1	Mo-Fr 09:00-17:00; Sa 09:00-14:00	0
1	Fr 13:00-20:00; Sa 10:00-20:00; Su 10:00-18:00	0
1	Mo-Sa 10:30a-10:00p, 00:00-00:00 Su	2
1	OPEN HRS Su-We 10-5 Th-Fr 10-9 Th-Fr 8:30-9 Sa 10-5:30	2
1	Su-Th 7:00-3:00, Fr-SaTurday 7:00-4:00	2
1	Mo-Th 10:00-22:00; Fr-Sa 10:00-01:00; Su 12:00-22:00	0
1	Mo-Fr 12:00-23:00; Sa 15:00-23:00; Su 14:00-22:00	0
1	Su 00:00-00:00	0
1	Mo-Th 05:30-17:00; Fr 05:30-16:00	0
1	Mo-Su 11:00-14:00, 17:00-22:00	0
1	Mo 10:00-22:00; Tu-Fr,Su 11:00-22:45; Sa 11:00-23:45	0
1	Mo-Fr 17:00-22:00; Sa, Su 16:00-22:00	0
1	Mo-Fr 08:00-18:00;Sa 09:00-18:00	0
1	Mo-Th 11:30-14:00, 17:30-22:30; Fr-Sa 11:30-14:00, 17:30-23:00; Su 11:30-14:00, 17:30-22:00	0
1	Su-Th 10:00-22:00;Fr-Sa 10:00-23:00	0
1	Mo-Fr 8:30-18:30; Sa 8:30-15:30	2
1	Su-Fr 08:00-23:00;Sa 08:00-24:00	0
1	Mo-Fr 10:00-21:00;Sa 10:00-19:00;Su 12:00-20:00	0
1	Mo-Th 8:00-24:00, Fr-Sa 8:00-01:00, Su 8:00-24:00	2
1	Mo-Th 06:30-22:00; Fr 06:30-23:00; Sa 07:30-23:00; Su,PH 09:00-22:00	0
1	20:00-02:00	1
1	Tu-Su 08:00-23:00; Mo 00:00-00:00	0
1	Mo-Fr 10:00-20:00; Sa 11:00-24:00	0
1	Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 13:00-23:30	0
1	Mo-Th	2
1	Mo-Fr 08:00-22:00, Sa-Su 09:00-22:00	0
1	Mo-We 12:00-13:30,17:00-20:00; Th-Sa 12:00-13:30,17:00-20:30; Su 17:00-20:00	0
1	Mo-Fr 8:30-18:00	2
1	Mo-Tu 09:00-02:00;We-Th 09:00-04:00;Fr-Sa 09:00-05:00;Su 09:30-02:00	0
1	Mo-Tu 07:00-02:00;We-Th 07:00-04:00;Fr 07:00-05:00;Sa 08:00-05:00;Su 08:00-02:00	0
1	Mo-Sa 12:00-22:30; Su,PH 14:00-22:30	0
1	Mo 17:00-22:00; Tu 00:00-00:00; We-Su 17:00-22:00	0
1	Mo-Su 09:00-18:00	0
1	Mo-Th 10:00-22:00,Fr-Sa 10:00-04:00, Su 00:00-00:00	0
1	Mo-Fr 10:00-19:00;Sa 10:00-17:00;Su 12:00-16:00	0
1	Mo-Fr 10:00-16:00; Sa-Su 00:00-00:00	0
1	Tu-Su 11:30-15:00,18:00-22:30	0
1	Mo-Fr 11:00-15:30; May-Aug 00:00-00:00	0
1	Mo-Fr 10:00-21:30; Sa 11:00-20:00	0
1	Mo-Fr 10:00-18:30; Sa,Su 11:00-17:00	0
1	Mo-Fr 11:00-22:30; Su 12:00-22:30; Sa 00:00-00:00	0
1	Mo-Fr 11:00-23:00; Sa,Su 11:00-24:00;	0
1	Su-Th 17:00-23:59 Fr-Sa 17:00-00:29	0
1	Su 11:00-22:00;Mo-Th 10:00-22:00;Fr 10:00-23:00;Sa 10:00-22:00;	0
1	Tu 19:00-23:59;We 19:00-23:59;Th 19:00-23:59;Fr 19:00-23:59;Sa 19:00-23:59;Su 19:00-23:59	0
1	Mo-Su 11:00-21:00; We-Sa 11:00-22:00	0
1	Mo-Th 16:00-01:00; Fr-Sa 16:00-03:00; Su 16:00-01:00	0
1	Mo-Fr 10:00-19:00; Sa 10:00-17:00; Su 00:00-00:00	0
1	Mo-Sa 07:00-22:00;Su 08:00-21:00	0
1	11:30-13:30 , 16:30-21:30 (12:00-21:00 SaTurday) (00:00-00:00 Su)	1
1	Tu-Th 12:00-21:30; Fr,Sa 12:00-24:00; Su 12:00-21:00	0
1	Mo-Fr 08:00-19:00;Sa 09:00-19:00;Su 11:00-17:00	0
1	Mo-Sa 11:00-20:00;Su 12:00-20:00	0
1	10:30-13:30, 17:30-21:30	1
1	Mo-Fr 8:00-13:00,15:00-18:00;Sa 8:00-12:30	2
1	Mo-Su 11:00-16:00	0
1	Mo-Sa 07:00-21:00; Su 16:00-21:00	0
1	Mo-Su 11:00-15:00,16:30-20:30; We 00:00-00:00	0
1	Tu-Sa 08:00-13:30,16:00-21:00	0
1	Fr-Sa 12:00-00:00; Su-Th 12:00-23:00	0
1	Mo-Sa 06:00-02:00, Su 07:00-02:00	0
1	Mo-Sa 11:00-14:00,17:00-21:00	0
1	Mo 11:00-22:00;We-Sa 11:00-22:00;Su 15:00-22:00	0
1	Mo-Th 07:00-24:00; Fr-Sa 07:00-02:00; Su 07:00-24:00	0
1	Mo-Fr 10:00-21:00; Sa 11:00-21:00; Su 11:30-20:00	0
1	Mo,Tu,We,Th 12:00-22:30; Fr 12:00-23:00;Sa 12:30-23:00;Su 14:30-22:00	0
1	Mo-Fr 11:00-13:30, 17:00-20:00	0
1	Mo-Th 08:00-24:00; Fr,Sa 11:00-02:00; Su 11:00-24:00	0
1	11:00a-10:00p	4
1	Mo-Fr 10:00-20:30;Sa 11:00-19:00;Su 00:00-00:00	0
1	Mo-We 10:30-22:00;Th-Sa 10:30-00:00	0
1	Mo-Sa 11:30-21:00, Mo-Sa 21:00-21:30 	0
1	Mo-Th 09:00-23:00; Fr 09:00-24:00; Sa 00:00-01:00,10:00-24:00; Su 00:00-01:00,11:00-22:00	0
1	Mo-Th 07:00-01:30;Fr 07:00-00:00;Sa,Su 09:00-00:00	0
1	Mo-Fr 07:00-01:00;Sa 10:30-01:00;Su 11:00-01:00	0
1	Mo-Th 10:00-00:00;Fr-Su 10:00-22:00	0
1	Mo-Fr 00:00-01:00,07:00-24:00; Sa,Su 00:00-24:00	0
1	Mo-Fr 11:00-22:00; Sa-Su 13:00-21:00	0
1	Mo-Th 10:00-22:00; Fr 10:00-23:00; Sa 11:00-23:00; Su 12:00-21:00	0
1	Mo-We 10:00-24:00; Th-Sa 10:00-05:00; Su 13:00-22:00	0
1	Mo-Sa 08:00-21:00; Su 08:00-19:00	0
1	Mo-Fr 08:30-19:00; Sa 11:00-19:00	0
1	Mo-Su 10:00-24:00; Su 12:00-24:00; PH 12:00-24:00	0
1	Mo 12:00-16:00; Tu-Fr 11:00-16:00	0
1	Mo-Th 08:00-02:00; Fr 11:30-01:30; Fr-Sa 11:30-03:00	0
1	Su-Th 08:00-03:00; Fr-Sa 08:00-05:30	0
1	Mo-Su 11:00-15:00,17:00-20:00; Th 00:00-00:00	0
1	Tu-Sa 11:00-21:00; Su 17:30-21:00	0
1	Mo-Sa 12:00-22:00; Su 16:00-21:00	0
1	Mo-Th 10:00-03:00; Fr-Sa 10:00-06:00; Su 10:00-03:00	0
1	10:00-00:00-23:59	1
1	Mo 11:00-14:00; Tu-Su 18:00-21:30	0
1	Su-Th 10:00-04:00;Fr-Sa 10:00-05:00	0
1	Mo-Fr 10:30-21:30; Sa 11:30-21:30	0
1	Mo-Fr 11:00-20:00; Su 16:00-20:00	0
1	19:00-22:00 exceto terÃƒÂ§as-feiras	1
1	Mo-Sa 11:00-14:00, 17:00-22:00; Su, PH 12:00-14:00, 17:00-22:00	0
1	Mo-Fr 07:00-24:00; Sa,Su 09:00-24:00	0
1	Tu-Su 11:00-01:00; Mo 16:00-24:00	0
1	Mo-We 11:30-14:00, 16:30-22:00; Fr 11:30-14:00, 16:30-22:00; Sa-Su 13:00-22:00	0
1	08:00-20:00	1
1	Mo-Fr 07:30-19:00; Sa 08:00-15:00	0
1	Mo-Th 11:00-22:00; Fr-Sa 11:00-24:00; Su 10:00-22:00; PH 11:00-22:00	0
1	Mo-Fr 10:00-19:00; Sa 11:00-17:00	0
1	Mo-Sa 11:00-15:00,17:00-22:30; PH 17:00-22:30; Su 00:00-00:00	0
1	Mo-Su 09:00-22:30	0
1	Su-Th 04:00-03:00, Fr-Sa 00:00-24:00	0
1	Mo-Th 10:00-24:00; Fr,Sa 00:00-04:00,10:00-24:00; Su 00:00-04:00,11:00-23:00	0
1	Mo-Fr 09:00-20:00; Sa 09:00-19:00	0
1	opening_hours=Mo-Th 10:30-22:00;Fr-Sa 10:30-23:00;Su 11:00-21:00	0
1	Mo-We 08:00-23:30; Th-Sa 08:00-24:00-23:59; Su 08:00-22:30	0
1	Tu-Su 12:00-14:00,18:00-2:00	0
1	Mo-Th 10:30-19:30; Fr 10:30-20:30; Sa 10:30-18:00	0
1	Mo-Th 11:00-13:30, 17:00-22:00; Fr-Sa 11:00-13:30, 17:00-23:00; Su 11:00-22:00	0
1	Mo-Fr 06:00-19:00; Sa 06:00-11:00	0
1	Mo-Th 11:30-21:00; Fr,Sa 11:30-22:00; Su 12:00-21:00	0
1	Mo-Fr 7:00-21:00;Sa-Su 9:00-20:00	2
1	Mo-Fr 11:00-15:30,17:00-21:30;Sa-Su 12:00-21:30	0
1	Tu 10:00-14:00;We 10:00-14:00	0
1	Mo-Fr 11:00-14:00;PH 00:00-00:00	0
1	Mo-Th 11:30-21:00;Fr 11:30-22:00;Sa 13:00-22:00;Su 13:00-20:00	0
1	Mo-Fr 11:00-24:00; Sa,Su 00:00-06:00,11:00-24:00	0
1	Mo-Fr 09:00-19:00; Sa-Su 10:30-18:00	0
1	DT24h CT05-24	4
1	Mo-Sa 18:00-23:00	0
1	Mo-Sa 15:00-00:00	0
1	Mo, We-Su 16:30-23:00; Mo, We-Fr 12:00-14:00	0
1	Mo-Fr 16:00-00:00, PH Sa-Su 11:30-00:00	0
1	Mo-Sa 09:00-21:00; Su 10:00-19:00	0
1	Mo-We 10:00-03:00; Th 10:00-04:00; Fr-Sa 10:00-05:00; Su 10:00-02:00	0
1	Su-Th 10:00-23:00;Fr-Sa 10:00-24:00	0
1	Mo-Sa 10:00-18:00; Su,PH 00:00-00:00	0
1	Sa-Su 10:00-23:00	0
1	Mo-We & Su: 16:30-23:59 | Th-SaTurday: 16:30-00:45	2
1	Mo-Fr 10:00-19:00; Sa 10:00-14:00	0
1	Mo-Fr 08:30-24:00; Sa,Su 10:00-24:00	0
1	Feb-Nov: 09:30-17:45	4
1	Mo-Sa 12:00-22:00	0
1	Su-Th 10:00-20:00; Fr-Sa 10:00-24:00	0
1	Mo-Th 07:00-01:00; Fr,Sa 07:00-04:00; Su 08:00-01:00	0
1	Mo-Su 10:00-06:00	0
1	Mo-Sa 08:00-01:00; Su 09:00-01:00	0
1	Su-We 08:30-00:00; Th-Sa 08:30-02:00	0
1	Mo-Fr 07:00-21:00;Sa 08:00-20:00;Su 09:00-20:00	0
1	06:30-21:30	1
1	10:00-14:30;17:00-21:30	1
1	https://www:mcdonalds:de/restaurant?id=1283	4
1	Mo-Fr 11:30-22:00, Sa, Su 12:00-22:00	0
1	13:00-1:00	1
1	Tu-Su 11:00-24:00	0
1	Tu-Fr 07:00-14:00	0
1	Mo-Th 08:00-24:00; Fr,Sa 00:00-01:00,08:00-24:00; Su 00:00-01:00,09:00-24:00	0
1	Mo-Sa 10:30-22:00; Su 11:00-22:00	0
1	Mo-Su 10:00-22:00;Fr,Sa 10:00-23:00	0
1	Mo-Sa 05:00-19:00; Su 07:00-15:00	0
1	Mo-Th 11:00-23:00; Fr,Sa 11:00-01:00; Su,PH 11:30-22:00	0
1	Mo-Sa 10:30-22:30;Su 12:00-22:30	0
1	Mo-Th 11:30-21:30;Fr-Sa 11:30-22:00;Su 11:30-22:00	0
1	Su-Th 8:00-20:30; Fr-Sa 8:00-21:00	2
1	Mo-Fr 11:45-17:00; 17:30-21:30; Sa 12:00-14:30	0
1	Mo-Fr 07:00-22:00; Sa 11:00-15:00	0
1	Mo-Th 09:00-15:00; Fr 09:00-14:00	0
1	Mo-Su 00:00-01:00,07:00-24:00;Fr,Sa 00:00-02:00,07:00-24:00	0
1	Mo-Su 08:30-24:00	0
1	Mo-Fr 07:00-23:00; Sa 09:00-22:00; Su 09:00-21:00	0
1	7 Days a Week 11:00-22:00	4
1	Su-Fr 10:00-0:00, Fr-Sa 10:00-04:00	0
1	Mo-Fr 07:00-15:30	0
1	http://local:Subway:com/FWPCons/FrmSiteMainPage:aspx?CC=USa&LC=ENG&SS=1745-0	4
1	Mo-Th 07:00-01:00; Fr 07:00-02:00; Sa 07:00-03:00; Su 08:00-01:00	0
1	9 H00 A 21H00	4
1	Mo-Fr 11:15-16:00	0
1	11:00-18:00; Jun-Aug 11:00-21:00; Dec 24 11:00-15:00; Dec 25 00:00-00:00; Jan 1 12:00-18:00	1
1	Mo-Fr 11:00-13:45, 18:00-22:30, Sa-Su 11:00-13:45, 18:00-23:00	0
1	Mo-Th 07:00-02:00; Fr-Sa 07:00-04:00; Su 08:00-01:00	0
1	Mo-Fr 11:30-15:00,18:30-21:00;Sa-Su 17:30-20:00	0
1	Mo-Fr 09:00-23:30;Sa-Su 10:00-23:30	0
1	Mo-Fr 09:00-22:00; Sa 09:00-21:00	0
1	Mo 10:30-22:00; Tu 10:30-24:00; We 00:00-04:00,10:30-24:00; Th,Fr 00:00-03:00,10:30-24:00; Sa 00:00-05:00,10:30-24:00; Su 00:00-05:00,11:00-22:30	0
1	11:00-21:30; Th 17:00-21:30; Su 15:00-21:30	0
1	Mo-Th 11:00-21:00; Fr 11:00-22:00; Sa 13:00-22:00; Su 15:00-21:00	0
1	Mo-Th 11:00-21:00; Fr,Sa 11:00-22:00; Su 15:00-21:00	0
1	Mo-We 11:00-01:00, Th 11:00-03:00, Fr-Sa 11:00-05:00, Su 11:30-22:30	0
1	12:00-21:30	1
1	09:30-19:30	1
1	Mo-Th 11:00-22:00; Th-Fr  11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00; 	0
1	Mo-Th 07:00-01:00; Fr-Su 07:00-02:00	0
1	Tu-Su 15:00-21:00	0
1	15:00-23:30	1
1	17:30-21:00	1
1	Mo,Fr 13:30-23:00; Tu-Th 15:00-23:00; Sa-Su 13:00-23:00	0
1	Su 16:00-22:00, Mo-Th 10:00-22:00; Fr-Sa 10:00-24:00	0
1	16:00-02:00	1
1	Mo-Fr 11:00-22:00; Su,PH 12:00-22:00; Oct-May Mo-Fr 11:00-21:00,Su,PH 12:00-21:00	0
1	Su-We 09:00-02:00; Th 09:00-03:00; Fr-Sa 09:00-04:00	0
1	Mo-We 09:00-22:00; Th 09:00-23:00; Fr 08:00-24:00; Sa 00:00-03:00,08:00-24:00; Su 00:00-03:00,11:00-22:00	0
1	Mo-Fr 00:00-01:00,08:00-24:00; Sa,Su 00:00-02:00,08:00-24:00	0
1	M-TH 11a-8p  Fr-Sa 10a-9p  Su 11a-6p	2
1	Mo-Su 07:30-12:00	0
1	Mo-Fr 10:00-19:00; Sa 11:00-16:00; Su 00:00-00:00	0
1	Mo-Th 08:00-16:00; Fr 08:00-15:00	0
1	Mo-Su 10:00-0:00	2
1	Mo-Fr 08:00-24:00; Sa 00:00-01:00,10:00-24:00; Su 00:00-02:00,10:00-24:00	0
1	Mar Su[-1]-Oct Su[-1] -1 day Mo-Su 11:00-23:00; Oct Su[-1]-Mar Su[-1] -1 day Mo-Su 11:00-22:00	0
1	Mo-Fr 00:00-02:00,09:00-24:00; Sa,Su 00:00-04:00,09:00-24:00	0
1	Mo-We 10:00-23:00; Th-Sa 10:00-24:00; Su 11:00-23:00	0
1	Mo-Su 11:00-22:30; Fr,Sa 10:00-24:00	0
1	Mo-Th 06:30-22:00;Fr 06:30-23:00;Sa 07:00-23:00;Su 07:00-22:00	0
1	Mo-Th 00:00-00:00;Fr 12:00-17:00;Sa-Su 10:00-18:00	0
1	Tu-Su 11:00-14:00,17:00-22:00	0
1	Mo-We 09:00-23:00; Th-Sa 09:00-24:00; Su 10:00-22:00	0
1	Mo-Su 13:00-22:00; Fr,Sa 13:00-23:00	0
1	Abre sÃƒÂ³lo por la noche de lunes a domingo: Reparto de lunes a sÃƒÂ¡bado desde las 20 a 5: Reparto los domingos hasta las 0:30:	4
1	Mo-Sa 10:30-00:30; Su 12:00-00:30	0
1	Mo-Fr 7:00-1:00; Sa 9:00-2:00; Su 9:00-1:00	2
1	Mo-Sa 10:30-22:00; Su 12:00-21:00	0
1	Mo-Fr 09:00-22:00; Sa-Su 10:00-21:00	0
1	12-23 heure	3
1	Mo-Fr 11:00-14:30, 17:00-22:00;Sa 11:00-14:30, 17:00-21:45; Su,PH 16:00-21:00	0
1	Mo-Fr 10:00-22:00;Sa-Su 12:00-20:00	0
1	Mo-Tu 07:00-22:00; We-Th 07:00-24:00; Fr 07:00-03:00; Sa 11:00-03:00; Su 15:00-22:00	0
1	Mo-Sa 06:00-00:00;Su 07:00-00:00	0
1	Mar Su[-1]-Oct Su[-1]-1 Mo-Th 11:00-21:00; Fr-Su 11:00-22:00; Oct Su[-1]-Mar Su[-1]-1 Mo-Su 08:00-18:00	0
1	7-11	3
1	Mo-Su 18:30-24:00; We 00:00-00:00	0
1	Mo-Sa 11:30-14:00,18:00-22:00; Su 18:00-22:00	0
1	Mo-We 17:00-01:00, Th-Su 17:00-01:30, Fr-Sa 17:00-02:00	0
1	Su-Mo 17:00-00:00; We-Th 17:00-01:00; Fr-Sa 17:00-02:00	0
1	Mo-Sa 11:00-02:00,16:00-18:00; Su 12:00-02:00	0
1	9Ã¦â„¢â€šÃ£ï¿½â€¹Ã£â€šâ€°23Ã¦â„¢â€š	4
1	Mo-Th 17:00-23:00, Fr-Su 17:00-23:59	0
1	Mo-Th 11:00-23:00; Fr 11:00-02:00; Sa 18:00-02:00; Su 18:00-23:00	0
1	Tu-Fr 11:30-14:00, 18:00-22:00; Fr 12:00-15:00,18:00-22:00; Su 18:00-22:00	0
1	Mo-Th 16:00-21:00; Fr-Su 15:00-21:30	0
1	Mo-Th 12:00-15:00,17:00-22:00; Fr,Sa 15:00-24:00; Su 15:00-22:00	0
1	Mo-Fr 12:00-14:30, 19:30-22:30; Sa 12:00-15:00, 19:30-22:30	0
1	Mo-Fr 12:00-14:30, 18:00-22:00;Sa 12:00-23:00;Su 12:00-21:00	0
1	Mo-Fr 12:00-14:30, 19:00-22:00;Sa 12:00-23:00;Su 12:00-22:30	0
1	10:00Ã¢â‚¬â€œ0:00	4
1	12:00-23:00	1
1	Du mardi au dimanche de mai ÃƒÂ  octobre:	4
1	Mo-Fr 7:00-19:00;Sa 8:00-19:00;Su 9:00-19:00	2
1	Su-Th 11:00-0:00;Fr,Sa 11:00-1:00	2
1	Mo-Sa 9:00-22:00	2
1	Mo-Su 8:00-23:30	2
1	10:00Ã¢â‚¬â€œ23:00	4
1	Mo-Fr 9:00-12:30, 14:30-18:00; Sa 8:30-17:00; Su 9:00-12:30	2
1	Mo-Fr 11:00-14:30,16:30-23:00; Sa 14:30-23:00; Su,PH 12:00-23:00	0
1	Mo:-S: von 11:30 bis 22:00 Uhr	4
1	Tu,Th,Fr 11:00-15:00,17:00-22:00; We 11:00-22:00; Sa-Su,PH 16:00-22:00	0
1	Mo- Su 12:00-22:00	0
1	Mo-Fr 09:30-19:30	0
1	Th-Fr 08:30-14:00,19:00-23:00; Sa-Su 10:00-14:00,19:00-23:00	0
1	Mo-Sa 09:00-22:00; Su 09:00-20:45	0
1	Mo-Fr 12:00-15:00,17:30-22:30; Tu 00:00-00:00; Sa,Su 17:30-22:30	0
1	Mo-Fr 09:00-21:00; Sa-Su 10:00-20:00	0
1	12:00-02:00	1
1	9:00-17:00	1
1	0800-20000	4
1	Mo-Th 09:00-24:00; Fr 00:00-01:00,09:00-24:00; Sa,Su 00:00-04:00,09:00-24:00	0
1	17:00-22:45	1
1	Tu-Th 11:30-14:00	0
1	k	4
1	Mo-Sa 10:00-22:00; Su,PH 11:30-22:00	0
1	7:00  Ã¢â‚¬â€œ 11:00  or 12:00 	4
1	Mo-Th 11:00-22:00; Fr 11:00-21:00; Sa 12:00-21:00; Su 12:00-20:00	0
1	10:00 to 900	4
1	8-14 h:	3
1	Seg a Sex-09:00 as 20:00   SÃƒÂ¡b 09:00 as 18:00	4
1	hÃƒÂ©tfÃ…â€˜tÃ…â€˜l-csÃƒÂ¼tÃƒÂ¶rtÃƒÂ¶kig: 11:00-21:00; pÃƒÂ©ntek-szombat: 11:00-22:00; vasÃƒÂ¡rnap: 13:00-21:00	4
1	11-9 daily	3
1	Fr 11:00-20:00	0
1	Su-Th 11:30-22:00; 11:30-23:00	0
1	Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00	0
1	Mo-Su 09:00-12:30, 18:00-21:30	0
