"n_sp"	"ratio_n_sp_stot"
47978	0.092432652164783
"n_spGrp"	"ratio_n_spGrp_stot"	"ratio_n_spGrp_sp"	"o"
9	0.000017339069354	0.000187585976906	"12-22"
9	0.000017339069354	0.000187585976906	"Mo-Su 11:30-14:30,17:00-24:00"
9	0.000017339069354	0.000187585976906	"Tu-Su 10:00-21:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 11:00-14:30,17:00-24:00"
9	0.000017339069354	0.000187585976906	"Mo-Fr 07:30-15:00"
9	0.000017339069354	0.000187585976906	"10:00 - 24:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 17:00-02:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 11:00-23:00; Tu off"
9	0.000017339069354	0.000187585976906	"10:00-23:30"
9	0.000017339069354	0.000187585976906	"Mo-Sa 12:00-21:00"
9	0.000017339069354	0.000187585976906	"Tu-Su 16:00-22:00"
9	0.000017339069354	0.000187585976906	"Mo-Sa 12:00-22:00; Su 12:00-21:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 11:30-14:00,17:30-23:00"
9	0.000017339069354	0.000187585976906	"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 08:00-01:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 11:30-15:00, 17:30-23:30"
9	0.000017339069354	0.000187585976906	"11:30-15:00, 17:30-23:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 09:00+"
9	0.000017339069354	0.000187585976906	"Mo-Sa 10:00-18:00"
9	0.000017339069354	0.000187585976906	"12:00-20:00"
9	0.000017339069354	0.000187585976906	"Mo-Fr 09:00-14:00"
9	0.000017339069354	0.000187585976906	"10:00-26:00"
9	0.000017339069354	0.000187585976906	"We-Su 18:00+"
9	0.000017339069354	0.000187585976906	"Mo-Fr 10:30-14:00"
9	0.000017339069354	0.000187585976906	"Mo-Fr 11:00-24:00; Sa,Su 00:00-01:00,11:00-24:00"
9	0.000017339069354	0.000187585976906	"Su-Th 11:00-24:00; Fr-Sa 11:00-01:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 10:00-23:30"
9	0.000017339069354	0.000187585976906	"Tu-Su 11:00-23:00; Mo off"
9	0.000017339069354	0.000187585976906	"10:30-22:00"
9	0.000017339069354	0.000187585976906	"10:00-25:00"
9	0.000017339069354	0.000187585976906	"We-Su 12:00-22:00"
9	0.000017339069354	0.000187585976906	"11-23"
9	0.000017339069354	0.000187585976906	"Mo-Sa 09:00-21:00"
9	0.000017339069354	0.000187585976906	"Mo-Fr 11:00-17:00"
9	0.000017339069354	0.000187585976906	"Mo-Fr 11:00-21:00; Sa-Su 12:00-21:00"
9	0.000017339069354	0.000187585976906	"Mo-Su 17:30-23:00"
9	0.000017339069354	0.000187585976906	"10:00-19:00"
9	0.000017339069354	0.000187585976906	"Jun-Oct"
8	0.000015412506093	0.000166743090583	"Mo-Fr 12:00-24:00; Sa,Su 00:00-06:00,12:00-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 10:00-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 11:30-15:00,17:30-23:00; Su 11:30-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 09:00-23:00; Su 09:00-22:30"
8	0.000015412506093	0.000166743090583	"Tu-Su 11:30-14:30,17:00-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Su 10:00-22:30"
8	0.000015412506093	0.000166743090583	"07:00-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Su 12:00-15:00,18:00-23:00"
8	0.000015412506093	0.000166743090583	"12:00 - 00:00"
8	0.000015412506093	0.000166743090583	"Mo-Su 12:00-22:00; Tu off"
8	0.000015412506093	0.000166743090583	"Mo-Sa 11:30-21:00"
8	0.000015412506093	0.000166743090583	"We-Su 12:00-21:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 11:00-23:00; Sa-Su 12:00-23:00"
8	0.000015412506093	0.000166743090583	"16:00-21:00"
8	0.000015412506093	0.000166743090583	"11:30-14:30, 17:30-23:00"
8	0.000015412506093	0.000166743090583	"Tu-Sa 17:00-22:00"
8	0.000015412506093	0.000166743090583	"Mo-Su 00:00-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 10:00-23:00; Sa-Su 11:00-23:00"
8	0.000015412506093	0.000166743090583	"11:00 - 21:00"
8	0.000015412506093	0.000166743090583	"9:00-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 09:00-21:00; Su 10:00-20:00"
8	0.000015412506093	0.000166743090583	"10:30-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 12:00-18:00"
8	0.000015412506093	0.000166743090583	"12:00-21:30"
8	0.000015412506093	0.000166743090583	"Mo-Su 12:00-15:00,19:00-24:00"
8	0.000015412506093	0.000166743090583	"18:00-22:00"
8	0.000015412506093	0.000166743090583	"09:00-01:00"
8	0.000015412506093	0.000166743090583	"08:00-00:00"
8	0.000015412506093	0.000166743090583	"11:00-2:00"
8	0.000015412506093	0.000166743090583	"Tu-Sa 17:00-24:00"
8	0.000015412506093	0.000166743090583	"We-Sa 18:00+"
8	0.000015412506093	0.000166743090583	"Su-Sa 11:00-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 11:00-24:00; Su,PH 12:00-24:00"
8	0.000015412506093	0.000166743090583	"11:30-14:30,17:30-23:30"
8	0.000015412506093	0.000166743090583	"10-22"
8	0.000015412506093	0.000166743090583	"Mo-Su 07:30-23:00"
8	0.000015412506093	0.000166743090583	"Mo-Fr 08:30-15:00"
8	0.000015412506093	0.000166743090583	"Mo-Th 11:00-22:00; Fr-Su 11:00-23:00"
8	0.000015412506093	0.000166743090583	"Tu-Su 11:30-14:30,17:30-22:30"
8	0.000015412506093	0.000166743090583	"Mo-Fr 07:00-14:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 09:00-24:00"
8	0.000015412506093	0.000166743090583	"09:00+"
8	0.000015412506093	0.000166743090583	"11:30-14:30"
8	0.000015412506093	0.000166743090583	"Closed"
8	0.000015412506093	0.000166743090583	"Mo-Sa 10:00-22:00; Su 10:00-21:00"
8	0.000015412506093	0.000166743090583	"We-Su 12:00+"
8	0.000015412506093	0.000166743090583	"Mo-Su 16:00-01:00"
8	0.000015412506093	0.000166743090583	"Mo-Su 11:30-14:30,17:30-22:30"
8	0.000015412506093	0.000166743090583	"8:00-22:00"
8	0.000015412506093	0.000166743090583	"We-Su 11:00-20:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 17:30-24:00"
8	0.000015412506093	0.000166743090583	"12-23"
8	0.000015412506093	0.000166743090583	"8"
8	0.000015412506093	0.000166743090583	"16:00-24:00"
8	0.000015412506093	0.000166743090583	"Mo-Sa 10:00-21:00; Su 10:00-20:00"
8	0.000015412506093	0.000166743090583	"10"
8	0.000015412506093	0.000166743090583	"Mo-Su 11:30-21:30"
8	0.000015412506093	0.000166743090583	"Su-Sa 11:00-21:00"
8	0.000015412506093	0.000166743090583	"Mo-Th 11:30-14:30, 18:30-22:00; Fr-Sa 11:30-14:30, 18:30-22:30; Su 11:30-14:30, 18:30-22:00"
8	0.000015412506093	0.000166743090583	"24"
8	0.000015412506093	0.000166743090583	"May-Oct"
8	0.000015412506093	0.000166743090583	"Su-Fr 12:00-15:30,19:00-22:30; Sa 12:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:00-19:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 7:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 11:00-21:00; Fr,Sa 11:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 06:00-21:00"
7	0.000013485942831	0.00014590020426	"17:00-21:30"
7	0.000013485942831	0.00014590020426	"Mo-Su 07:30-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 08:00-24:00"
7	0.000013485942831	0.00014590020426	"11:30-20:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 17:30+"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:00-21:30"
7	0.000013485942831	0.00014590020426	"Tu closed"
7	0.000013485942831	0.00014590020426	"Mo-Su 11:30-14:30,17:00-22:00"
7	0.000013485942831	0.00014590020426	"10:00 - 23:00"
7	0.000013485942831	0.00014590020426	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 11:00-21:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:00+; Mo off"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:30-14:00,17:00-23:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 12:00+"
7	0.000013485942831	0.00014590020426	"Tu-Su 17:30-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 11:00-22:00;Su 12:00-22:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 12:00-22:30"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:30-15:30"
7	0.000013485942831	0.00014590020426	"Mo-Su 18:00-00:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 17:30+"
7	0.000013485942831	0.00014590020426	"Mo-Su 11:00-15:00,18:00-24:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 14:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 11:30-14:30,17:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 12:00-14:30,19:00-23:30"
7	0.000013485942831	0.00014590020426	"Mo-We 08:00-20:00; Th, Fr 08:00-21:00; Sa 08:00-20:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:30-22:30"
7	0.000013485942831	0.00014590020426	"""seasonal"""
7	0.000013485942831	0.00014590020426	"Mo-Fr 10:00-22:00; Sa,Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 10:00-23:00; Fr,Sa 10:00-24:00"
7	0.000013485942831	0.00014590020426	"Tu-Sa 12:00-24:00"
7	0.000013485942831	0.00014590020426	"Mo 00:00+"
7	0.000013485942831	0.00014590020426	"We-Su 10:00-24:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 08:00-17:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 11:30-23:00; Su 11:30-22:00"
7	0.000013485942831	0.00014590020426	"06:00-21:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 09:00-24:00; Sa,Su 12:00-24:00"
7	0.000013485942831	0.00014590020426	"Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 07:00-14:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 09:00-24:00"
7	0.000013485942831	0.00014590020426	"11:30-15:00,17:30-23:30"
7	0.000013485942831	0.00014590020426	"Su-Th 11:00-22:00, Fr-Sa 11:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Tu off"
7	0.000013485942831	0.00014590020426	"12"
7	0.000013485942831	0.00014590020426	"Mo-Su 18:00-02:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:30-18:00"
7	0.000013485942831	0.00014590020426	"11-21"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:15-14:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 17:30-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:00-22:00;Sa-Su 13:00-22:00"
7	0.000013485942831	0.00014590020426	"Fr-We"
7	0.000013485942831	0.00014590020426	"Mo-Su 08:30-22:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:00-20:00"
7	0.000013485942831	0.00014590020426	"06:00-24:00"
7	0.000013485942831	0.00014590020426	"8:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 10:00-18:00"
7	0.000013485942831	0.00014590020426	"11am-9pm"
7	0.000013485942831	0.00014590020426	"Mo-Su 07:00-20:00"
7	0.000013485942831	0.00014590020426	"Sa-Su"
7	0.000013485942831	0.00014590020426	"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 00:00-03:00,12:00-24:00; Fr,Sa 00:00-06:00,12:00-24:00"
7	0.000013485942831	0.00014590020426	"07:00-21:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 10:00-18:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 11:00-14:00,17:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 10:00-22:00;Su 11:00-22:00"
7	0.000013485942831	0.00014590020426	"10-23"
7	0.000013485942831	0.00014590020426	"Mo-Su 15:00-23:00"
7	0.000013485942831	0.00014590020426	"07:00-14:00"
7	0.000013485942831	0.00014590020426	"Su-Th 11:00-23:00;Fr-Sa 11:00-24:00"
7	0.000013485942831	0.00014590020426	"Mo-Su ""Open until late"""
7	0.000013485942831	0.00014590020426	"Mo-Sa 11:00-21:00; Su 11:00-20:00"
7	0.000013485942831	0.00014590020426	"07:00-20:00"
7	0.000013485942831	0.00014590020426	"Mo-Su 17:30-24:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 12:00-15:00,18:00-23:00"
7	0.000013485942831	0.00014590020426	"Mo-Sa 11:00-19:00"
7	0.000013485942831	0.00014590020426	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 12:00-22:00"
7	0.000013485942831	0.00014590020426	"Tu-Su 11:30-14:30,17:30-24:00"
7	0.000013485942831	0.00014590020426	"08:00-01:00"
7	0.000013485942831	0.00014590020426	"Mo-Fr 11:30-14:30"
7	0.000013485942831	0.00014590020426	"Tu-Su 12:00-20:00"
7	0.000013485942831	0.00014590020426	"19:00-21:30"
7	0.000013485942831	0.00014590020426	"Mo-Fr 08:00-18:00"
7	0.000013485942831	0.00014590020426	"winter"
7	0.000013485942831	0.00014590020426	"15:00+"
7	0.000013485942831	0.00014590020426	"We-Su 09:00-24:00"
6	0.00001155937957	0.000125057317937	"Tu-Su 12:00-15:00,18:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 10:00-22:00; Fr,Sa 10:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 10:30-13:30"
6	0.00001155937957	0.000125057317937	"08:00 - 23:00"
6	0.00001155937957	0.000125057317937	"Tu-Su 11:00-01:00"
6	0.00001155937957	0.000125057317937	"07:00-15:00"
6	0.00001155937957	0.000125057317937	"Tu-Su 11:30-14:30,17:30-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:30-14:00,17:00-22:00"
6	0.00001155937957	0.000125057317937	"Th-Sa 18:00+"
6	0.00001155937957	0.000125057317937	"12-24"
6	0.00001155937957	0.000125057317937	"We-Mo 10:00-24:00"
6	0.00001155937957	0.000125057317937	"We-Su 17:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00+; Tu off"
6	0.00001155937957	0.000125057317937	"Tu-Sa 11:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:00-20:00"
6	0.00001155937957	0.000125057317937	"Tu-Sa 17:00-23:00"
6	0.00001155937957	0.000125057317937	"Su-Th 10:00-24:00; Fr-Sa 10:00-01:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 12:00-14:30,18:00-23:00"
6	0.00001155937957	0.000125057317937	"11:00-14:00,17:00-24:00"
6	0.00001155937957	0.000125057317937	"10:30-22:30"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-24:00; Sa,Su 00:00-02:00,11:00-24:00"
6	0.00001155937957	0.000125057317937	"12:00-2:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:00-14:30"
6	0.00001155937957	0.000125057317937	"12:00-19:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-23:00; Sa,Su 12:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 09:30-22:00"
6	0.00001155937957	0.000125057317937	"Tu-Su 11:30-14:30,17:30-23:00; Mo off"
6	0.00001155937957	0.000125057317937	"We-Su 11:00-19:00"
6	0.00001155937957	0.000125057317937	"Su-Th 11:30-23:00; Fr-Sa 11:30-23:30"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:00-23:00; Su 17:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 16:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 13:00-21:00"
6	0.00001155937957	0.000125057317937	"11:30-14:00"
6	0.00001155937957	0.000125057317937	"10-24"
6	0.00001155937957	0.000125057317937	"Su-Th 06:00-22:00; Fr-Sa 06:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 08:00-21:00"
6	0.00001155937957	0.000125057317937	"Su-Th 12:00-24:00; Fr-Sa 12:00-01:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 12:00-15:00,19:00-23:30"
6	0.00001155937957	0.000125057317937	"Mo-Th 11:00-21:00; Fr-Sa 11:00-22:00; Su 12:00-21:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-23:00;Sa-Su 13:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 07:30-14:30"
6	0.00001155937957	0.000125057317937	"We-Su 11:00-21:00"
6	0.00001155937957	0.000125057317937	"09:00-17:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 10:00-23:00; Su 12:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 12:00-22:00; Fr,Sa 12:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 07:00-16:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 08:00-15:00"
6	0.00001155937957	0.000125057317937	"9:00-22:00"
6	0.00001155937957	0.000125057317937	"11:00 - 00:00"
6	0.00001155937957	0.000125057317937	"Tu-Sa 11:00-21:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 17:00-21:30"
6	0.00001155937957	0.000125057317937	"11:00-14:00,17:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:00-21:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:30-16:00"
6	0.00001155937957	0.000125057317937	"12:00 - 21:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:30-22:30"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:00-14:00"
6	0.00001155937957	0.000125057317937	"Mo-Th 10:00-22:00; Fr-Sa 10:00-23:00; Su 10:00-22:00"
6	0.00001155937957	0.000125057317937	"14:00-22:00"
6	0.00001155937957	0.000125057317937	"08:00-02:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 12:00-15:00,19:00-23:00"
6	0.00001155937957	0.000125057317937	"11:00 AM - 10:00 PM"
6	0.00001155937957	0.000125057317937	"07:30-22:00"
6	0.00001155937957	0.000125057317937	"12:00 - 24:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 12:00-23:00; Fr,Sa 12:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-21:00;Sa-Su 12:00-21:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:00-24:00; Su 11:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00-26:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 12:00-14:30,19:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 17:30-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Th 10:00-22:00; Fr 10:00-24:00; Sa 11:00-24:00; Su 11:00-22:00"
6	0.00001155937957	0.000125057317937	"11:00-14:00,17:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 00:00-06:00,09:00-24:00"
6	0.00001155937957	0.000125057317937	"Tu-Sa 17:00+; Su 11:00+"
6	0.00001155937957	0.000125057317937	"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 11:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 07:00-21:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-24:00"
6	0.00001155937957	0.000125057317937	"11:30 - 22:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:30-14:30,17:00-23:30"
6	0.00001155937957	0.000125057317937	"Mo-Su 18:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 18:00-01:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00-18:00"
6	0.00001155937957	0.000125057317937	"12:00-14:00,18:00-22:00"
6	0.00001155937957	0.000125057317937	"19:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 08:00-18:00; Apr 10-15 off; Jun 08:00-14:00; Aug off; Dec 25 off"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00-14:00,17:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Th 10:00-22:00; Fr 10:00-23:00; Sa 11:00-23:00; Su 11:00-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00-14:30,17:00-23:00"
6	0.00001155937957	0.000125057317937	"9:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 00:00-01:00,09:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:00-24:00; Su 12:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:00-14:30, 17:00-23:00"
6	0.00001155937957	0.000125057317937	"Su-Th 11:30-22:00;Fr-Sa 11:30-23:00"
6	0.00001155937957	0.000125057317937	"11:30-14:00,17:30-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-24:00; Sa-Su 12:00-24:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:30-17:00"
6	0.00001155937957	0.000125057317937	"Tu,We off"
6	0.00001155937957	0.000125057317937	"08:00 - 22:00"
6	0.00001155937957	0.000125057317937	"11:00 am - 10:00 pm"
6	0.00001155937957	0.000125057317937	"Mo-Fr 09:00-21:00"
6	0.00001155937957	0.000125057317937	"Tu-Sa 11:00-22:00"
6	0.00001155937957	0.000125057317937	"06:30-22:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 08:30-16:00"
6	0.00001155937957	0.000125057317937	"Mo-Fr 11:00-20:00; Sa-Su 12:00-20:00"
6	0.00001155937957	0.000125057317937	"open"
6	0.00001155937957	0.000125057317937	"Mo-Sa 12:00-24:00; Su 12:00-22:00"
6	0.00001155937957	0.000125057317937	"08:00 - 24:00"
6	0.00001155937957	0.000125057317937	"18:00-02:00"
6	0.00001155937957	0.000125057317937	"Th-Mo"
6	0.00001155937957	0.000125057317937	"Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su 11:00-24:00"
6	0.00001155937957	0.000125057317937	"Tu-Sa 17:00-23:00; Su 12:00-23:00"
6	0.00001155937957	0.000125057317937	"Mo-Su 11:30-14:30,17:30-23:00; We off"
6	0.00001155937957	0.000125057317937	"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-21:00"
6	0.00001155937957	0.000125057317937	"Tu-Su 09:00-23:00"
6	0.00001155937957	0.000125057317937	"11:00-14:00;17:00-21:00"
6	0.00001155937957	0.000125057317937	"10am-11pm"
6	0.00001155937957	0.000125057317937	"Tu-Su 17:30-24:00"
6	0.00001155937957	0.000125057317937	"Mon-Sun 08:00-22:00"
6	0.00001155937957	0.000125057317937	"Su-Th 09:00-01:00; Fr-Sa 09:00-02:00"
6	0.00001155937957	0.000125057317937	"13:00-22:00"
6	0.00001155937957	0.000125057317937	"11:00am - 10:00pm"
6	0.00001155937957	0.000125057317937	"Mo-Sa 11:00-26:00; Su 11:00-24:00"
5	0.000009632816308	0.000104214431614	"unknown"
5	0.000009632816308	0.000104214431614	"Mo-Sa 11:00-17:00"
5	0.000009632816308	0.000104214431614	"Mo-Sa 17:00+; Su 10:00+"
5	0.000009632816308	0.000104214431614	"We-Su 17:00-21:00"
5	0.000009632816308	0.000104214431614	"Sa off"
5	0.000009632816308	0.000104214431614	"Mo-Fr 10:30-15:00"
5	0.000009632816308	0.000104214431614	"Mo-Th 10:00-23:00; Fr 10:00-24:00; Sa 00:00-01:00,10:00-24:00; Su 00:00-01:00,10:00-23:00"
5	0.000009632816308	0.000104214431614	"13:00-24:00"
5	0.000009632816308	0.000104214431614	"Mo-Sa 10:00-24:00; Su 12:00-24:00"
5	0.000009632816308	0.000104214431614	"11:30-14:30,17:30-22:30"
5	0.000009632816308	0.000104214431614	"We-Mo 11:00-23:00"
5	0.000009632816308	0.000104214431614	"mo-su 11:00-23:00"
5	0.000009632816308	0.000104214431614	"Mo-Su 10:00-24:00; Tu off"
5	0.000009632816308	0.000104214431614	"Mo-Su 11:30-01:00"
5	0.000009632816308	0.000104214431614	"Mo-Su 12:00-14:30,17:30-23:00"
5	0.000009632816308	0.000104214431614	"Mo-Su 00:00-01:00,10:00-24:00"
5	0.000009632816308	0.000104214431614	"16:00-21:30"
5	0.000009632816308	0.000104214431614	"Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 12:00-24:00; Su 12:00-23:00"
5	0.000009632816308	0.000104214431614	"Mo-Fr 08:30-18:00"
5	0.000009632816308	0.000104214431614	"Tu-Su 15:00-23:00"
5	0.000009632816308	0.000104214431614	"We-Su 17:00-22:00"
5	0.000009632816308	0.000104214431614	"12:00-15:00, 18:00-24:00"
5	0.000009632816308	0.000104214431614	"Tu-Su 16:30-22:30"
5	0.000009632816308	0.000104214431614	"Mo-Sa 11:30-20:00"
5	0.000009632816308	0.000104214431614	"10:00-29:00"
5	0.000009632816308	0.000104214431614	"Mo-Fr 10:00-22:00; Sa-Su 12:00-22:00"
5	0.000009632816308	0.000104214431614	"Mo-Fr 12:00-24:00"
5	0.000009632816308	0.000104214431614	"Mo-Th 12:00-22:00; Fr-Su 12:00-23:00"
5	0.000009632816308	0.000104214431614	"Tilauksesta"
5	0.000009632816308	0.000104214431614	"Mo-Su 11:30-14:30,18:00-23:30"
5	0.000009632816308	0.000104214431614	"11:30-14:00,17:30-22:00"
5	0.000009632816308	0.000104214431614	"Mo-Fr 11:00-24:00; Sa-Su 10:00-24:00"
5	0.000009632816308	0.000104214431614	"Mo-Su 09:00-16:00"
5	0.000009632816308	0.000104214431614	"Tu-Su 11:00-18:00"
5	0.000009632816308	0.000104214431614	"11:00-17:00"
5	0.000009632816308	0.000104214431614	"13:00-23:00"
5	0.000009632816308	0.000104214431614	"Tu-Su 12:00-14:00,18:00-22:00"
5	0.000009632816308	0.000104214431614	"09:00-00:00"
5	0.000009632816308	0.000104214431614	"11am-11pm"
5	0.000009632816308	0.000104214431614	"Tu-Su 11:00-15:00,17:30-23:00"
